1,3
2,2
3,3
4,5
5,4
6,1
7,3
8,1
9,4
10,2
11,1
12,1
13,5
14,1
15,5
16,2
17,5
18,4
19,1
20,2
21,5
22,1
23,2
24,1
25,1
26,5
27,4
28,1
29,2
30,2
31,2
32,1
33,4
34,5
35,2
36,2
37,5
38,3
39,2
40,2
41,2
42,5
43,3
44,3
45,2
46,2
47,3
48,2
49,4
50,3
51,1
52,5
53,1
54,5
55,3
56,5
57,3
58,2
59,4
60,5
61,2
62,3
63,4
64,3
65,3
66,4
67,1
68,3
69,3
70,2
71,5
72,4
73,5
74,4
75,5
76,1
77,1
78,1
79,2
80,5
81,1
82,3
83,3
84,2
85,4
86,5
87,1
88,5
89,1
90,5
91,1
92,5
93,2
94,2
95,3
96,1
97,3
98,3
99,1
100,5
101,5
102,2
103,3
104,2
105,2
106,4
107,5
108,2
109,5
110,5
111,3
112,3
113,4
114,5
115,1
116,3
117,2
118,3
119,4
120,2
121,5
122,4
123,5
124,1
125,2
126,3
127,1
128,1
129,2
130,2
131,5
132,2
133,4
134,2
135,5
136,3
137,3
138,2
139,5
140,4
141,1
142,3
143,4
144,4
145,2
146,5
147,1
148,1
149,5
150,2
151,4
152,3
153,1
154,3
155,2
156,4
157,5
158,1
159,4
160,5
161,1
162,3
163,5
164,4
165,2
166,1
167,5
168,3
169,1
170,1
171,3
172,4
173,5
174,1
175,2
176,1
177,1
178,2
179,4
180,3
181,5
182,3
183,4
184,1
185,3
186,2
187,5
188,1
189,4
190,3
191,2
192,3
193,1
194,5
195,1
196,2
197,4
198,1
199,4
200,4
201,1
202,3
203,5
204,1
205,1
206,2
207,2
208,2
209,3
210,4
211,3
212,4
213,2
214,1
215,3
216,2
217,3
218,3
219,4
220,3
221,4
222,4
223,1
224,3
225,3
226,3
227,4
228,1
229,1
230,3
231,4
232,1
233,4
234,2
235,4
236,5
237,4
238,4
239,3
240,5
241,5
242,4
243,4
244,3
245,4
246,1
247,5
248,5
249,1
250,1
251,2
252,2
253,3
254,2
255,2
256,4
257,1
258,3
259,2
260,5
261,1
262,1
263,2
264,5
265,4
266,1
267,1
268,3
269,1
270,5
271,2
272,2
273,3
274,1
275,1
276,1
277,2
278,4
279,3
280,5
281,3
282,3
283,1
284,4
285,3
286,1
287,3
288,3
289,3
290,4
291,2
292,4
293,3
294,4
295,4
296,1
297,5
298,2
299,4
300,4
301,2
302,2
303,5
304,1
305,3
306,2
307,4
308,5
309,2
310,3
311,4
312,1
313,2
314,3
315,1
316,4
317,3
318,3
319,1
320,4
321,4
322,2
323,4
324,2
325,2
326,2
327,2
328,5
329,5
330,5
331,3
332,1
333,5
334,5
335,1
336,2
337,4
338,5
339,5
340,1
341,2
342,1
343,5
344,1
345,1
346,5
347,5
348,4
349,5
350,4
351,1
352,1
353,5
354,3
355,1
356,4
357,3
358,3
359,4
360,3
361,5
362,2
363,5
364,2
365,3
366,3
367,2
368,5
369,2
370,1
371,1
372,5
373,2
374,2
375,4
376,2
377,4
378,5
379,5
380,1
381,4
382,5
383,5
384,4
385,5
386,4
387,4
388,3
389,3
390,5
391,1
392,5
393,1
394,3
395,1
396,3
397,2
398,4
399,1
400,4
401,4
402,1
403,2
404,4
405,1
406,5
407,1
408,3
409,5
410,5
411,5
412,3
413,3
414,5
415,5
