1,2
2,10
3,6
4,4
5,6
6,12
7,18
8,2
9,1
10,5
11,3
12,18
13,5
14,10
15,14
16,3
17,12
18,2
19,9
20,6
21,9
22,15
23,5
24,4
25,17
26,5
27,20
28,12
29,1
30,12
31,5
32,4
33,2
34,14
35,9
36,5
37,10
38,13
39,19
40,5
41,15
42,15
43,17
44,6
45,2
46,13
47,3
48,8
49,13
50,18
51,16
52,6
53,11
54,10
55,13
56,19
57,9
58,12
59,2
60,6
61,5
62,11
63,2
64,6
65,12
66,20
67,8
68,6
69,10
70,20
71,3
72,2
73,19
74,12
75,2
76,11
77,14
78,7
79,11
80,9
81,7
82,6
83,13
84,8
85,3
86,13
87,3
88,19
89,12
90,16
91,16
92,20
93,9
94,18
95,11
96,12
97,15
98,9
99,14
100,17
101,13
102,16
103,8
104,13
105,15
106,7
107,15
108,15
109,10
110,8
111,13
112,19
113,1
114,12
115,7
116,10
117,13
118,3
119,12
120,18
121,4
122,7
123,18
124,3
125,9
126,8
127,13
128,14
129,1
130,2
131,4
132,16
133,8
134,13
135,9
136,9
137,13
138,12
139,18
140,4
141,20
142,9
143,11
144,8
145,7
146,13
147,13
148,1
149,7
150,16
151,19
152,10
153,14
154,7
155,2
156,17
157,14
158,19
159,8
160,14
161,17
162,15
163,6
164,20
165,1
166,17
167,15
168,14
169,9
170,8
171,9
172,14
173,13
174,12
175,14
176,7
177,7
178,8
179,12
180,20
181,5
182,13
183,18
184,6
185,8
186,7
187,13
188,14
189,10
190,15
191,3
192,15
193,4
194,3
195,4
196,20
197,12
198,4
199,2
200,8
201,2
202,1
203,8
204,10
205,16
206,19
207,17
208,6
209,12
210,4
211,10
212,11
213,3
214,19
215,7
216,9
217,16
218,12
219,11
220,20
221,18
222,3
223,11
224,1
225,15
226,17
227,3
228,12
229,7
230,2
231,3
232,9
233,20
234,8
235,20
236,9
237,2
238,12
239,7
240,14
241,13
242,9
243,4
244,15
245,6
246,13
247,16
248,1
249,13
250,10
251,16
252,18
253,4
254,6
255,16
256,2
257,11
258,13
259,14
260,12
261,2
262,6
263,20
264,17
265,6
266,5
267,3
268,6
269,7
270,6
271,15
272,1
273,1
274,1
275,17
276,18
277,5
278,19
279,10
280,2
281,13
282,5
283,18
284,9
285,12
286,5
287,15
288,4
289,4
290,10
291,14
292,13
293,10
294,11
295,19
296,11
297,7
298,1
299,3
300,6
301,6
302,7
303,17
304,16
305,5
306,8
307,18
308,5
309,12
310,5
311,8
312,20
313,16
314,9
315,4
316,6
317,2
318,18
319,18
320,18
321,6
322,2
323,13
324,16
325,1
326,9
327,10
328,5
329,6
330,2
331,9
332,1
333,8
334,18
335,8
336,19
337,17
338,17
339,4
340,5
341,5
342,10
343,9
344,1
345,1
346,17
347,12
348,3
349,19
350,5
351,17
352,9
353,12
354,3
355,13
356,4
357,15
358,12
359,13
360,9
361,5
362,9
363,17
364,9
365,10
366,6
367,17
368,12
369,7
370,6
371,16
372,2
373,1
374,12
375,12
376,4
377,3
378,6
379,18
380,1
381,18
382,5
383,3
384,18
385,9
386,3
387,4
388,2
389,4
390,7
391,20
392,12
393,14
394,13
395,9
396,10
397,5
398,8
399,13
400,6
401,12
402,15
